,EquipmentID,SurveyDate,AreaName,AreaID,Route,EquipmentName,AnalysisDate,FaultStatus,FaultName,Comment,Location,Analyst
450,02CVIP201,2019-08-25 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2019-08-26 10:11:55,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous observons toujours la présence de bruit de fond / décollement spectral sur les mesures hautes fréquences de la pompe, niveaux max sur le palier côté opposé accouplement et hausse des niveaux sur le palier côté non accouplé pouvant être associé soit à un problème de lubrification (sous ou sur lubrification) soit à un problème de cavitation ou encore lié au problème de fuite sur les garnitures. Les amplitudes sont importantes, un contrôle est necessaire.

NOUS PRECONISONS DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS DE LA POMPE ET DE CONTROLER SON POINT DE FONCTIONEMENT - POUR INFORMATION NOUS OBSERVONS DES FUITES D'EAU SUR LES DEUX PALIERS DE LA POMPE, UN SERRAGE DES PRESSES ETOUPES EST PRECONISE. (DELAI 15 JOURS)",Cavitation - Pompe,Administrator/44538
451,01SRIP101,2018-08-05 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP101 PPE REFRIGERATION 01SRIP101,2018-08-06 13:40:26,4. PROACTIVE INTERVENTION,Lubrication problem,"Présence de bruit de fond/ décollement spectral sur la mesure haute fréquence du moteur côté accouplement pouvant être associé à la lubrification. Les niveaux ne sont pas excessifs mais un appoint est conseillé.

REALISER UN APPOINT DE GRAISSE SUR LE MOTEUR COTE ACCOUPE

DELAI : 2 SEMAINES",Moteur côté accouplé,UserID 10040/0
452,9TPFCMP002,2018-11-04 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP002 CMP GAZ COK 09TPFCMP002 1MOI,2018-11-05 13:37:21,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur, présence d'un décollement spectral visible sur les mesures HF du moteur pouvant être asscoié à un manque de lubrification. Les amplitudes sont admissibles mais un appoint de graisse est conseillé.

GRAISSER LES RLMTS MOTEUR

DELAI / 2 SEMAINES",Moteur,Laurent/44701
453,02CVIP201,2018-12-12 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2018-12-19 13:17:27,4. PROACTIVE INTERVENTION,Lubrication problem,"Présence de bruit de fond/ décollement spectral sur la mesure haute fréquence du palier de la pompe côté opposé accouplement pouvant être associé à la lubrification. Les amplitudes sont en hausses, un appoint de graisse est consseillé.

REALISER UN APPOINT DE GRAISSE SUR LA POMPE COTE NON ACCOUPLE

DELAI : 15 JOURS",Pompe côté non accouplé,UserID 10038/0
454,01APHP201,2018-12-12 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2018-12-19 13:26:55,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur la mesure haute fréquence de la pompe de gavage, on constate un décollement spectral, principalement côté non accouplé pouvant provenir de la lubrification. Les niveaux sont admissibles, mais un contrôle du niveau d'huile de la pompe est souhaitable.

CONTROLER LE NIVEAU D'HUILE DE LA POMPE DE GAVAGE

DELAI : 15 JOURS ",Pompe de Gavage,UserID 10038/0
455,02APHP201,2018-12-12 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02APHP201 LIGNE APH 02APHP201 1MOIS,2018-12-19 14:02:30,4. PROACTIVE INTERVENTION,Lubrication problem,"Toujours présence de  pics synchornes sur la mesure Peakvue de la pompe  traduisant du jeu (jeu interne rlmt ou rlmt/logement). Les amplitudes sont en hausses et méritent une attention particulière.
Sur le palier de la pompe côté opposé, on retrouve du bruit de fond/frottement, pouvant être associé à la lubrification. Les niveaux sont non négligeables, un contrôle est souhaitable.

CONTROLER LA LUBRIFICATION DE LA POMPE
Si RAS, une mesure intermédiaire est sonseillé.

DELAI : 1 SEMAINE",Moteur côté non accouplé,UserID 10038/0
456,1TTAFAN301,2019-01-09 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2019-01-11 13:41:11,4. PROACTIVE INTERVENTION,Imbalance,"Hause du déséquilibre sur le moteur (35mm/s côté opposé accouplement), les niveaux sont hauts, un contrôle nettoayge de la turbine est conseillé.
Le phénomène de jeu visible sur les paliers sest stable.

CONTROLER LA TURBINE (ETAT/PROPRETE)
NETTOYER LA TURBINE DANS UN PREMEIR TEMPS

DELAI : 1 MOIS",Ventilateur,UserID 10040/0
457,9TPFCMP001,2019-01-09 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2019-01-11 14:04:28,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur, présence d'un décollement spectral visible sur les mesures HF du moteur CA pouvant être asscoié à un manque de lubrification. Les amplitudes sont admissibles mais un appoint de graisse est conseillé.

GRAISSER LES RLMTS MOTEUR

DELAI / 2 SEMAINES",Moteur côté accouplé,UserID 10040/0
458,9TPFCMP002,2019-01-09 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP002 CMP GAZ COK 09TPFCMP002 1MOI,2019-01-11 14:06:50,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur, présence d'un décollement spectral visible sur les mesures HF du moteur CA pouvant être asscoié à un manque de lubrification. Les amplitudes sont admissibles mais un appoint de graisse est conseillé.

GRAISSER LES RLMTS MOTEUR

DELAI / 2 SEMAINES",Moteur côté accouplé,UserID 10040/0
459,1TTAFAN201,2019-02-11 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN201 VTL COMBUSTION 01TTAFAN201,2019-02-12 14:13:12,4. PROACTIVE INTERVENTION,Lubrication problem,"Sur le moteur côté accouplé, présence d'un décollement spectral visible sur la mesure HF traduisant un manque de lubrification. Les amplitudes ne sont excessives mais un appoint est conseillé.

REALISER UN APPOINT DE GRAISSE SUR LE MOTEUR COTE ACCOUPLE

DELAI : 2 SEMAINES",Moteur CA,UserID 10042/0
460,01CEXP301,2019-02-11 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CEXP301 PPE EXTRACTION 01CEXP301,2019-02-12 16:02:19,4. PROACTIVE INTERVENTION,Lubrication problem,"Hausse du bruit de fond et soulévement de spectre visible sur la mesure haute fréquence du palier moteur côté non accouplé traduisant un manque de lubrification du roulement.

NOUS PRECONISONS DE REALISER UN APPOINT DE GRAISSE SUR LE ROULEMENT MOTEUR COTE NON ACCOUPLE.

DELAI: 15 JOURS",Moteur OA,UserID 10042/0
461,02CVIP201,2019-02-11 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2019-02-12 19:39:16,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous observons toujours la présence de bruit de fond/ décollement spectral sur la mesure haute fréquence du palier de la pompe côté opposé accouplement pouvant être associé à la lubrification. Les amplitudes sont en stables mais toujours importantes, un appoint de graisse est consseillé.

REALISER UN APPOINT DE GRAISSE SUR LA POMPE COTE NON ACCOUPLE

DELAI : 15 JOURS",Pompe OA,UserID 10042/0
462,02CVIP201,2019-03-26 23:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CVIP201 PPE ANNEAULIQ 02CVIP201 1MOI,2019-03-27 13:16:07,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous observons toujours la présence de bruit de fond / décollement spectral sur les mesures hautes fréquences de la pompe (niveaux max sur le palier côté opposé accouplement) pouvant être associé soit à un problème de lubrification (sous ou sur lubrification) soit à un problème de caviation. Les amplitudes sont importantes, un contrôle est necessaire.

NOUS PRECONISONS DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS DE LA POMPE (DELAI 15 JOURS)",Cavitation - Pompe,Administrator/44538
463,MBV50AP001,2019-03-26 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MBV50AP001 MOT SOULEVEMENT 11MBV50AP001,2019-03-27 14:22:25,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous observons des fréquence synchrones et non synchrones sur le moteur traduisant respectivement des défauts de jeu rotatif et de roulement. Nous observons également un soulèvement de spectre traduisant un défaut de lubrification, le moteur n'étant pas graissable, un remplacement est préconisé.

NOUS PRECONISONS DE REVISER / REMPLACER LE MOTEUR (DELAI 3 MOIS)",Moteur,Administrator/44538
464,01CTAP101,2020-08-10 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP101 TRANCHE 1 01CTAP101,2020-08-12 11:17:19,4. PROACTIVE INTERVENTION,Misalignment,"Nous relevons sur l'équipement un défaut de lignage ainsi qu'un jeu rotatif encore acceptable datant de 1 mois. Le jeu rotatif est peut être amplifié par le délignage. 

Nous vous conseillons de contrôler le lignage de l'équipement. Délai: 2 mois. ",,HL/44538
465,09DERMO101,2020-01-29 23:00:00,UTILITE,UTIL,UTILITE,09DERMO101 G05 DEMINEE  09 SER MO 101,2020-01-31 15:51:16,4. PROACTIVE INTERVENTION,Bearing - Outer/Inner race,"Nous relevons toujours sur la pompe des fréquences asynchrones modulées à 1X la vitesse de roation, correspondant à un défaut présent sur une bague interne d'un roulement.  Les amplitudes vibratoires nécessitent une intervention. 
Nous vous recommandons de remplacer la pompe sous 1mois.  

DEFAUT DE BAGUE INTERNE INACCEPTABLE - NOUS VOUS RECOMMANDONS DE REMPLACER LA POMPE D'ICI 2 MOIS. 
ATTENTION A LALIGNEMENT DU GROUPE MOTOPOMPE, PRECONISEZ UN LIGNAGE LASER (NOUS CONTACTER SI BESOIN)",Pompe,Laurent/44701
466,09SEBMO601,2020-07-20 22:00:00,UTILITE,UTIL,UTILITE,09SEBMO601 G05 DEMINEE  09 SEB MO 601,2020-07-22 17:38:05,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous relevons une augmentation du bruit de fond sur la pompe côté non accouplé. Le contrôle de la correcte lubrification de la pompe est recommandé.

Défaut de lubrification. Un contrôle la correcte lubrification de la pompe est préconisé. ",Pompe,HL/44534
467,01ADGP301,2020-07-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01ADGP301 PPE EVAPORATEUR 01ADGP301,2020-07-22 18:17:05,4. PROACTIVE INTERVENTION,Lubrication problem,"Nous relevons sur la pompe une augmentation progressive du bruit de fond, synonyme d'un défaut de lubrification. Les amplitudes ne sont pas alarmantes mais une intervention est conseillée. 

Défaut de lubrification. Nous vous conseillons de contrôler la correcte lubrification de l'équipement et/ou de réaliser une vidange du système de lubrification de la pompe. Délai: 3 mois. ",Pompe,HL/44534
468,01CTAP101,2020-07-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP101 TRANCHE 1 01CTAP101,2020-07-22 19:28:02,4. PROACTIVE INTERVENTION,Looseness,"Nous relevons un défaut de lignage amplifié sur le moteur. Nous vous conseillons de contrôler le lignage de l'équipement. 

Nous relevons sur le moteur des impacts synchrones, de nombreuses harmoniques et des amplitudes vibratoires en augmentation mais encore modérées. Cela traduit un jeu assez avancé. Nous ne conseillons pas encore d'intervention à ce stade pour le jeu. 

Jeu avancé et défaut de lignage. Contrôler le lignage et refaire une mesure d'ici 1 mois. ",,HL/44534
469,02CTAP101,2020-07-20 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CTAP101 TRANCHE 2 02CTAP101,2020-07-25 09:25:27,4. PROACTIVE INTERVENTION,Misalignment,"Nous relevons sur l'équipement un défaut de lignage assez prononcé. Notons que sur ces pompes CTA, des 2 tranches, nous relevons des défauts lignage importants. Quelle pourrait être la raison d'une telle observation? Equipement difficile à ligner? 

Nous vous recommandons de contrôler le lignage de l'équipement d'ici 2 mois. ",,tk/400
470,1TTAFAN302,2020-08-10 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN302 VTL AIR BARRAGE 01TTAFAN302,2020-08-12 11:26:02,4. PROACTIVE INTERVENTION,Bearing - Outer/Inner race,"Nous relevons un défaut de roulement en forte augmentation sur le moteur côté opposé accouplement. Le déséquilibre particulièrement important sur cet équipement accélère la dégradation de l'équipement. 

Les niveaux vibratoires nécessitent une intervention.

Nous vous conseillons de remplacer le moteur et si cela n'est pas possible de diminuer de toute urgence le déséquilibre de la turbine. Délai: 1 mois. ",Moteur,HL/44538
471,1TTAFAN301,2018-07-09 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2018-07-12 13:33:26,5. CORRECTIVE INTERVENTION,Imbalance,"Vibration importante du moteur (46mm/s), moteur plus serré sur le chassis (3 vis manquante et desseré), demande d'arret  en urgence, serrage fait par maintenance, puis contrôle turbine/équilibrage.

INTERVETION",,Laurent/44701
472,1TTAFAN302,2018-07-09 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN302 VTL AIR BARRAGE 01TTAFAN302,2018-07-12 13:33:59,5. CORRECTIVE INTERVENTION,Imbalance,"Vibration importante du moteur (46mm/s), moteur plus serré sur le chassis (1 vis manquante et desseré), resserrage en urgence fait par maintenance, puis contrôle turbine/équilibrage.

INTERVETION",Moteur,Laurent/44701
473,09JPDMO501,2019-03-26 23:00:00,UTILITE,UTIL,UTILITE,09JPDMO501 ST INCENDIE 09JPDMO501,2019-03-27 15:13:25,5. CORRECTIVE INTERVENTION,Other,"Pas de problème particulier sur le moteur. Nous observons sur la pompe, des informations à 5 ordres provenant de la fréquence hydraulique (roue à 5 aubes), nous observons également des informations non synchrones sur le palier côté accouplement traduisant un défaut de roulement, les niveaux d'impacts sont important, un remplacement du roulement est préconisé. Enfin nous observons un décollement de spectre sur les deux paliers de la pompe traduisant un défaut de lubrification.

NOUS PRECONISONS DE REMPLACER LE ROULEMENT DE LA POMPE COTE ACCOUPLEMENT ET DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS DE LA POMPE (DELAI 1 MOIS)

Ps: Suite à notre conversation concernant l'état des pompes incendie 501 et 521, nous avons décidés de quand même demander une intervention, libre à vous de procéder ou non au remplacement.",Pompe CA,Administrator/44538
474,09JPDP521,2019-03-26 23:00:00,UTILITE,UTIL,UTILITE,09JPDP521 ST INCENDIE 09JPDP521 DIESEL,2019-03-27 15:26:43,5. CORRECTIVE INTERVENTION,Other,"Pas de problème particulier sur le moteur. Nous observons sur la pompe des informations non synchrones traduisant un défaut de roulement, les niveaux d'impacts sont très important, un remplacement des roulements est préconisé. Enfin nous observons un décollement de spectre sur les deux paliers de la pompe traduisant un défaut de lubrification.

NOUS PRECONISONS DE REMPLACER LES ROULEMENTS DE LA POMPE ET DE CONTROLER LA BONNE LUBRIFICATION DES ROULEMENTS (DELAI 1 MOIS)

Ps: Suite à notre conversation concernant l'état des pompes incendie 501 et 521, nous avons décidés de quand même demander une intervention, libre à vous de procéder ou non au remplacement.",Pompe,Administrator/44538
475,9TPFCMP002,2020-07-20 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP002 CMP GAZ COK 09TPFCMP002 1MOI,2020-07-21 16:55:09,5. CORRECTIVE INTERVENTION,Looseness,"Jeu en forte augmentation sur le compresseur, nous observons des tiers d'harmoniques. Les amplitudes n'ont jamais été aussi élevées. Une action doit être envisagée.  Nous vous conseillons de contrôler le jeu au niveau des paliers du compresseur (correct serrage des roulements) dans un premier temps. 

Contrôler le correct serrage des roulements du compresseur. Jeu en forte augmentation nécessitant une intervention de contrôle. Délai: 2 mois.",Compresseur,HL/44534
476,09DERMO101,2019-11-18 23:00:00,UTILITE,UTIL,UTILITE,09DERMO101 G05 DEMINEE  09 SER MO 101,2019-11-19 16:08:16,5. CORRECTIVE INTERVENTION,Other,"Nous relevons toujours sur la pompe des fréquences asynchrones modulées à 1X la vitesse de roation, correspondant à un défaut présent sur une bague interne d'un roulement. Le roulement côté opposé accouplement semble être le plus dégradé. Les amplitudes vibratoires nécessitent une intervention. 
Nous vous recommandons de remplacer la pompe d'ici 2 mois.  

DEFAUT DE BAGUE INTERNE INACCEPTABLE - NOUS VOUS RECOMMANDONS DE REMPLACER LA POMPE D'ICI 2 MOIS. ",Pompe,tk/400
477,2TTAFAN301,2020-06-22 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2020-06-24 13:02:24,5. CORRECTIVE INTERVENTION,Looseness,"Nous relevons l'augmentation brutale des harmoniques de la fréquence de rotation. Ces fréquences sont accompagnées de sous-multiples, témoins d'un jeu sévère nécessitant une intervention rapidement. 

Jeu sévère. Les indicateurs sont tous formels et indiquent un état de dégradation avancé du moteur. Son remplacement est conseillé. Délai: 1 mois. ",Moteur,Administrator/44534
478,02CTAP101,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CTAP101 TRANCHE 2 02CTAP101,2019-04-15 15:04:16,5. CORRECTIVE INTERVENTION,Looseness,"Nous observons des harmoniques de la fréquence de rotation traduisant la présence d'un jeu rotatif sur l'ensemble du groupe avec des niveaux max sur le moteur, les amplitudes sont importantes et en forte hausse, un contrôle est préconisé.

NOUS CONSEILLONS DE PROCEDER AU CONTROLE DU JEU MOTEUR / POMPE (DELAI 15 JOURS)",Moteur,Administrator/44538
479,02CTAP201,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CTAP201 TRANCHE 2 02CTAP201,2019-04-15 15:09:12,5. CORRECTIVE INTERVENTION,E09,"Nous observons sur l'ensemble des mesures du groupe des fréquences non synchrones provenant d'un roulement du moteur ou de la pompe (information à fournir afin de déterminer l'origine du défaut). Nous observons également des pics à 2 fois la fréquence de rotation traduisant un mauvais lignage du groupe motopompe. Les amplitudes sont en forte hausse, une action est préconisée.

NOUS CONSEILLONS DE PROCEDER AU LIGNAGE LASER DU GROUPE (DELAI 1 MOIS)",,Administrator/44538
480,1TTAFAN302,2019-02-11 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN302 VTL AIR BARRAGE 01TTAFAN302,2019-02-12 13:57:37,5. CORRECTIVE INTERVENTION,Looseness,"Sur le moteur, on retrouve quelques harmoniques et demi-harmoniques de la fréquence de rotation traduisant du jeu rotatif (au niveau des roulements), les amplitudes sont en fortes hausses depuis la dernière mesure, les niveaux sont non négligeables et necessitent une intervention.
Nous observons également une hausse de la valeur de déséquilibre du ventilateur (8.3 mm/s rms).

NOUS PRECONISONS LE REMPLACEMENT DU GROUPE MOTEUR-VENTILATEUR, SI L'OPERATION N'EST PAS POSSIBLE POUR LE MOMENT NOUS CONSEILLONS DE PROCEDER AU CONTROLE DE LA TURBINE (ETAT/PROPRETE) ET AU CONTROLE DU JEU AU NIVEAU DES ROULEMENTS DU MOTEUR.

INTERVENTION",,UserID 10042/0
481,09DERMO101,2019-02-11 23:00:00,UTILITE,UTIL,UTILITE,09DERMO101 G05 DEMINEE  09 SER MO 101,2019-02-12 15:23:36,5. CORRECTIVE INTERVENTION,Bearing - Outer/Inner race,"Nous observons la présence d'informations non synchrones sur les mesures de la pompe (niveaux max côté accouplement) traduisant la présence d'un défaut de piste de roulement. Les amplitudes vibratoires sont non négligeables, une intervention est recommandée.

NOUS PRECONISONS LE REMPLACEMENT DE LA POMPE

DELAI: 1 MOIS",Pompe CA,UserID 10042/0
